`STD_YM`,`ADMI_CD`,`ADMI_NM`,`SEXDSTN_CD`,`AGRDE_CD`,`RSPOP_CNT`,`CTY_NM`
`202306`,`11620605`,`은천동`,`1`,`5054`,`2698`,`관악구`
`202306`,`11320710`,`방학3동`,`1`,`5054`,`2160`,`도봉구`
`202306`,`11470540`,`목4동`,`1`,`5054`,`2640`,`양천구`
`202306`,`11215870`,`구의3동`,`1`,`5054`,`2320`,`광진구`
`202306`,`11290610`,`보문동`,`1`,`5054`,`1380`,`성북구`
`202306`,`11200660`,`성수1가2동`,`1`,`5054`,`1018`,`성동구`
`202306`,`11710531`,`거여1동`,`1`,`5054`,`1138`,`송파구`
`202306`,`11200690`,`성수2가3동`,`1`,`5054`,`808`,`성동구`
`202306`,`11740590`,`암사3동`,`1`,`5054`,`1400`,`강동구`
`202306`,`11140635`,`약수동`,`1`,`5054`,`1186`,`중구`
`202306`,`11230560`,`전농1동`,`1`,`5054`,`2568`,`동대문구`
`202306`,`11710646`,`장지동`,`1`,`5054`,`2228`,`송파구`
`202306`,`11740580`,`암사2동`,`1`,`5054`,`1140`,`강동구`
`202306`,`11560585`,`도림동`,`1`,`5054`,`1608`,`영등포구`
`202306`,`11530730`,`고척2동`,`1`,`5054`,`2418`,`구로구`
`202306`,`11410660`,`홍은1동`,`1`,`5054`,`1928`,`서대문구`
`202306`,`11470530`,`목3동`,`1`,`5054`,`1524`,`양천구`
`202306`,`11470630`,`신정2동`,`1`,`5054`,`2114`,`양천구`
`202306`,`11530510`,`신도림동`,`1`,`5054`,`2884`,`구로구`
`202306`,`11320511`,`창1동`,`1`,`5054`,`2162`,`도봉구`
`202306`,`11410520`,`천연동`,`1`,`5054`,`1576`,`서대문구`
`202306`,`11230710`,`회기동`,`1`,`5054`,`714`,`동대문구`
`202306`,`11305534`,`삼양동`,`1`,`5054`,`2142`,`강북구`
`202306`,`11350580`,`월계3동`,`1`,`5054`,`2210`,`노원구`
`202306`,`11620735`,`대학동`,`1`,`5054`,`2410`,`관악구`
`202306`,`11740515`,`강일동`,`1`,`5054`,`2450`,`강동구`
`202306`,`11740685`,`길동`,`1`,`5054`,`3468`,`강동구`
`202306`,`11290630`,`정릉2동`,`1`,`5054`,`1946`,`성북구`
`202306`,`11290685`,`길음2동`,`1`,`5054`,`2030`,`성북구`
`202306`,`11350695`,`상계6.7동`,`1`,`5054`,`2732`,`노원구`
`202306`,`11680521`,`논현1동`,`1`,`5054`,`1540`,`강남구`
`202306`,`11410655`,`홍제2동`,`1`,`5054`,`1152`,`서대문구`
`202306`,`11530550`,`구로4동`,`1`,`5054`,`1528`,`구로구`
`202306`,`11590520`,`노량진2동`,`1`,`5054`,`892`,`동작구`
`202306`,`11620565`,`성현동`,`1`,`5054`,`2758`,`관악구`
`202306`,`11740570`,`암사1동`,`1`,`5054`,`2872`,`강동구`
`202306`,`11110515`,`청운효자동`,`1`,`5054`,`970`,`종로구`
`202306`,`11380520`,`불광1동`,`1`,`5054`,`3158`,`은평구`
`202306`,`11500603`,`가양1동`,`1`,`5054`,`2244`,`강서구`
`202306`,`11560690`,`신길7동`,`1`,`5054`,`1598`,`영등포구`
`202306`,`11545710`,`시흥5동`,`1`,`5054`,`1782`,`금천구`
`202306`,`11710510`,`풍납1동`,`1`,`5054`,`1020`,`송파구`
`202306`,`11170640`,`이촌2동`,`1`,`5054`,`646`,`용산구`
`202306`,`11410585`,`신촌동`,`1`,`5054`,`1006`,`서대문구`
`202306`,`11470550`,`목5동`,`1`,`5054`,`4278`,`양천구`
`202306`,`11380552`,`갈현2동`,`1`,`5054`,`2412`,`은평구`
`202306`,`11140580`,`장충동`,`1`,`5054`,`340`,`중구`
`202306`,`11215750`,`중곡2동`,`1`,`5054`,`1530`,`광진구`
`202306`,`11410620`,`홍제1동`,`1`,`5054`,`2192`,`서대문구`
`202306`,`11710600`,`석촌동`,`1`,`5054`,`2234`,`송파구`
`202306`,`11170570`,`원효로2동`,`1`,`5054`,`1182`,`용산구`
`202306`,`11290715`,`월곡1동`,`1`,`5054`,`2464`,`성북구`
`202306`,`11620765`,`미성동`,`1`,`5054`,`2478`,`관악구`
`202306`,`11140605`,`을지로동`,`1`,`5054`,`198`,`중구`
`202306`,`11200615`,`금호2.3가동`,`1`,`5054`,`1792`,`성동구`
`202306`,`11200650`,`성수1가1동`,`1`,`5054`,`1348`,`성동구`
`202306`,`11470580`,`신월3동`,`1`,`5054`,`1398`,`양천구`
`202306`,`11170650`,`이태원1동`,`1`,`5054`,`420`,`용산구`
`202306`,`11710641`,`문정1동`,`1`,`5054`,`1506`,`송파구`
`202306`,`11305608`,`번3동`,`1`,`5054`,`1506`,`강북구`
`202306`,`11140650`,`신당5동`,`1`,`5054`,`904`,`중구`
`202306`,`11305555`,`송천동`,`1`,`5054`,`2372`,`강북구`
`202306`,`11410615`,`연희동`,`1`,`5054`,`2548`,`서대문구`
`202306`,`11320680`,`쌍문3동`,`1`,`5054`,`1378`,`도봉구`
`202306`,`11200720`,`송정동`,`1`,`5054`,`920`,`성동구`
`202306`,`11560650`,`신길3동`,`1`,`5054`,`1390`,`영등포구`
`202306`,`11710631`,`가락1동`,`1`,`5054`,`1806`,`송파구`
`202306`,`11230705`,`청량리동`,`1`,`5054`,`1552`,`동대문구`
`202306`,`11620545`,`청림동`,`1`,`5054`,`1248`,`관악구`
`202306`,`11740540`,`명일2동`,`1`,`5054`,`1568`,`강동구`
`202306`,`11380632`,`신사2동`,`1`,`5054`,`1730`,`은평구`
`202306`,`11110560`,`평창동`,`1`,`5054`,`1478`,`종로구`
`202306`,`11350710`,`상계9동`,`1`,`5054`,`1796`,`노원구`
`202306`,`11470680`,`신정7동`,`1`,`5054`,`2746`,`양천구`
`202306`,`11350560`,`월계1동`,`1`,`5054`,`1738`,`노원구`
`202306`,`11500540`,`화곡1동`,`1`,`5054`,`3634`,`강서구`
`202306`,`11170530`,`남영동`,`1`,`5054`,`1024`,`용산구`
`202306`,`11620595`,`청룡동`,`1`,`5054`,`2082`,`관악구`
`202306`,`11650530`,`서초3동`,`1`,`5054`,`2812`,`서초구`
`202306`,`11170625`,`한강로동`,`1`,`5054`,`1408`,`용산구`
`202306`,`11350640`,`상계2동`,`1`,`5054`,`2004`,`노원구`
`202306`,`11680630`,`대치4동`,`1`,`5054`,`2044`,`강남구`
`202306`,`11320513`,`창3동`,`1`,`5054`,`1276`,`도봉구`
`202306`,`11320681`,`쌍문4동`,`1`,`5054`,`1544`,`도봉구`
`202306`,`11200620`,`금호4가동`,`1`,`5054`,`1180`,`성동구`
`202306`,`11380600`,`응암3동`,`1`,`5054`,`2096`,`은평구`
`202306`,`11305660`,`인수동`,`1`,`5054`,`2588`,`강북구`
`202306`,`11260540`,`면목4동`,`1`,`5054`,`1790`,`중랑구`
`202306`,`11110540`,`삼청동`,`1`,`5054`,`188`,`종로구`
`202306`,`11440590`,`용강동`,`1`,`5054`,`1898`,`마포구`
`202306`,`11560610`,`양평1동`,`1`,`5054`,`1264`,`영등포구`
`202306`,`11560720`,`대림3동`,`1`,`5054`,`1916`,`영등포구`
`202306`,`11470670`,`신정6동`,`1`,`5054`,`2352`,`양천구`
`202306`,`11680700`,`세곡동`,`1`,`5054`,`3386`,`강남구`
`202306`,`11305625`,`수유2동`,`1`,`5054`,`1788`,`강북구`
`202306`,`11620645`,`서원동`,`1`,`5054`,`1406`,`관악구`
`202306`,`11350630`,`상계1동`,`1`,`5054`,`3314`,`노원구`
`202306`,`11290580`,`돈암1동`,`1`,`5054`,`1312`,`성북구`
`202306`,`11110580`,`교남동`,`1`,`5054`,`912`,`종로구`
`202306`,`11230600`,`답십리1동`,`1`,`5054`,`2066`,`동대문구`
`202306`,`11290780`,`장위3동`,`1`,`5054`,`1400`,`성북구`
`202306`,`11545690`,`시흥3동`,`1`,`5054`,`906`,`금천구`
`202306`,`11590540`,`상도2동`,`1`,`5054`,`2130`,`동작구`
`202306`,`11590560`,`상도4동`,`1`,`5054`,`2144`,`동작구`
`202306`,`11170690`,`서빙고동`,`1`,`5054`,`1258`,`용산구`
`202306`,`11350624`,`중계4동`,`1`,`5054`,`1934`,`노원구`
`202306`,`11200535`,`왕십리도선동`,`1`,`5054`,`2126`,`성동구`
`202306`,`11545610`,`독산1동`,`1`,`5054`,`3302`,`금천구`
`202306`,`11620575`,`행운동`,`1`,`5054`,`1838`,`관악구`
`202306`,`11680600`,`대치1동`,`1`,`5054`,`2902`,`강남구`
`202306`,`11710580`,`송파1동`,`1`,`5054`,`1482`,`송파구`
`202306`,`11110570`,`무악동`,`1`,`5054`,`864`,`종로구`
`202306`,`11170660`,`이태원2동`,`1`,`5054`,`646`,`용산구`
`202306`,`11740620`,`천호3동`,`1`,`5054`,`2010`,`강동구`
`202306`,`11170520`,`용산2가동`,`1`,`5054`,`628`,`용산구`
`202306`,`11260550`,`면목5동`,`1`,`5054`,`1238`,`중랑구`
`202306`,`11470600`,`신월5동`,`1`,`5054`,`1184`,`양천구`
`202306`,`11110650`,`혜화동`,`1`,`5054`,`1212`,`종로구`
`202306`,`11215730`,`군자동`,`1`,`5054`,`1348`,`광진구`
`202306`,`11215820`,`자양1동`,`1`,`5054`,`1758`,`광진구`
`202306`,`11470610`,`신월6동`,`1`,`5054`,`1086`,`양천구`
`202306`,`11560700`,`대림1동`,`1`,`5054`,`1134`,`영등포구`
`202306`,`11650531`,`서초4동`,`1`,`5054`,`3066`,`서초구`
`202306`,`11710540`,`마천1동`,`1`,`5054`,`1852`,`송파구`
`202306`,`11740690`,`둔촌1동`,`1`,`5054`,`8`,`강동구`
`202306`,`11260630`,`묵2동`,`1`,`5054`,`1564`,`중랑구`
`202306`,`11305645`,`우이동`,`1`,`5054`,`1812`,`강북구`
`202306`,`11545630`,`독산3동`,`1`,`5054`,`1990`,`금천구`
`202306`,`11500590`,`화곡본동`,`1`,`5054`,`2584`,`강서구`
`202306`,`11680610`,`대치2동`,`1`,`5054`,`4226`,`강남구`
`202306`,`11200520`,`왕십리2동`,`1`,`5054`,`1358`,`성동구`
`202306`,`11590680`,`신대방2동`,`1`,`5054`,`1718`,`동작구`
`202306`,`11710550`,`마천2동`,`1`,`5054`,`1684`,`송파구`
`202306`,`11140590`,`광희동`,`1`,`5054`,`394`,`중구`
`202306`,`11215740`,`중곡1동`,`1`,`5054`,`1198`,`광진구`
`202306`,`11560620`,`양평2동`,`1`,`5054`,`1658`,`영등포구`
`202306`,`11440600`,`대흥동`,`1`,`5054`,`1210`,`마포구`
`202306`,`11710642`,`문정2동`,`1`,`5054`,`1780`,`송파구`
`202306`,`11230730`,`휘경2동`,`1`,`5054`,`1960`,`동대문구`
`202306`,`11470590`,`신월4동`,`1`,`5054`,`1338`,`양천구`
`202306`,`11680690`,`개포4동`,`1`,`5054`,`2094`,`강남구`
`202306`,`11290760`,`장위1동`,`1`,`5054`,`2002`,`성북구`
`202306`,`11680650`,`역삼2동`,`1`,`5054`,`4186`,`강남구`
`202306`,`11590605`,`흑석동`,`1`,`5054`,`2508`,`동작구`
`202306`,`11140540`,`회현동`,`1`,`5054`,`438`,`중구`
`202306`,`11140680`,`중림동`,`1`,`5054`,`1002`,`중구`
`202306`,`11110630`,`종로5.6가동`,`1`,`5054`,`486`,`종로구`
`202306`,`11620745`,`삼성동`,`1`,`5054`,`1934`,`관악구`
`202306`,`11500560`,`화곡3동`,`1`,`5054`,`1590`,`강서구`
`202306`,`11200560`,`행당1동`,`1`,`5054`,`1086`,`성동구`
`202306`,`11140520`,`소공동`,`1`,`5054`,`190`,`중구`
`202306`,`11590651`,`사당5동`,`1`,`5054`,`1072`,`동작구`
`202306`,`11170685`,`한남동`,`1`,`5054`,`1568`,`용산구`
`202306`,`11590630`,`사당2동`,`1`,`5054`,`2288`,`동작구`
`202306`,`11230740`,`이문1동`,`1`,`5054`,`1370`,`동대문구`
`202306`,`11290770`,`장위2동`,`1`,`5054`,`1240`,`성북구`
`202306`,`11545640`,`독산4동`,`1`,`5054`,`1380`,`금천구`
`202306`,`11500615`,`우장산동`,`1`,`5054`,`4144`,`강서구`
`202306`,`11650652`,`양재2동`,`1`,`5054`,`1858`,`서초구`
`202306`,`11260580`,`상봉1동`,`1`,`5054`,`1788`,`중랑구`
`202306`,`11320514`,`창4동`,`1`,`5054`,`2354`,`도봉구`
`202306`,`11350612`,`하계2동`,`1`,`5054`,`2042`,`노원구`
`202306`,`11470611`,`신월7동`,`1`,`5054`,`1594`,`양천구`
`202306`,`11710561`,`방이1동`,`1`,`5054`,`1258`,`송파구`
`202306`,`11740600`,`천호1동`,`1`,`5054`,`2240`,`강동구`
`202306`,`11440660`,`서교동`,`1`,`5054`,`1606`,`마포구`
`202306`,`11590650`,`사당4동`,`1`,`5054`,`1016`,`동작구`
`202306`,`11710632`,`가락2동`,`1`,`5054`,`2738`,`송파구`
`202306`,`11350625`,`중계2.3동`,`1`,`5054`,`3072`,`노원구`
`202306`,`11545700`,`시흥4동`,`1`,`5054`,`1754`,`금천구`
`202306`,`11440630`,`신수동`,`1`,`5054`,`2052`,`마포구`
`202306`,`11140670`,`황학동`,`1`,`5054`,`888`,`중구`
`202306`,`11470620`,`신정1동`,`1`,`5054`,`1938`,`양천구`
`202306`,`11140615`,`신당동`,`1`,`5054`,`724`,`중구`
`202306`,`11650510`,`서초1동`,`1`,`5054`,`1772`,`서초구`
`202306`,`11440610`,`염리동`,`1`,`5054`,`1534`,`마포구`
`202306`,`11500630`,`방화1동`,`1`,`5054`,`3622`,`강서구`
`202306`,`11110600`,`가회동`,`1`,`5054`,`358`,`종로구`
`202306`,`11290590`,`돈암2동`,`1`,`5054`,`2306`,`성북구`
`202306`,`11500641`,`방화3동`,`1`,`5054`,`1704`,`강서구`
`202306`,`11350665`,`상계3.4동`,`1`,`5054`,`2286`,`노원구`
`202306`,`11140570`,`필동`,`1`,`5054`,`354`,`중구`
`202306`,`11380570`,`대조동`,`1`,`5054`,`2090`,`은평구`
`202306`,`11440565`,`공덕동`,`1`,`5054`,`3090`,`마포구`
`202306`,`11380690`,`진관동`,`1`,`5054`,`5304`,`은평구`
`202306`,`11620725`,`조원동`,`1`,`5054`,`1340`,`관악구`
`202306`,`11320660`,`쌍문1동`,`1`,`5054`,`1868`,`도봉구`
`202306`,`11230610`,`답십리2동`,`1`,`5054`,`2382`,`동대문구`
`202306`,`11680531`,`논현2동`,`1`,`5054`,`1676`,`강남구`
`202306`,`11380551`,`갈현1동`,`1`,`5054`,`1322`,`은평구`
`202306`,`11260520`,`면목2동`,`1`,`5054`,`2242`,`중랑구`
`202306`,`11290640`,`정릉3동`,`1`,`5054`,`1174`,`성북구`
`202306`,`11530560`,`구로5동`,`1`,`5054`,`2220`,`구로구`
`202306`,`11620695`,`신림동`,`1`,`5054`,`1236`,`관악구`
`202306`,`11200580`,`응봉동`,`1`,`5054`,`1416`,`성동구`
`202306`,`11230570`,`전농2동`,`1`,`5054`,`1586`,`동대문구`
`202306`,`11545670`,`시흥1동`,`1`,`5054`,`2802`,`금천구`
`202306`,`11590670`,`신대방1동`,`1`,`5054`,`2094`,`동작구`
`202306`,`11350700`,`상계8동`,`1`,`5054`,`1654`,`노원구`
`202306`,`11680580`,`삼성1동`,`1`,`5054`,`1114`,`강남구`
`202306`,`11620775`,`난곡동`,`1`,`5054`,`2244`,`관악구`
`202306`,`11620625`,`인헌동`,`1`,`5054`,`1812`,`관악구`
`202306`,`11650621`,`방배4동`,`1`,`5054`,`2156`,`서초구`
`202306`,`11710620`,`가락본동`,`1`,`5054`,`2098`,`송파구`
`202306`,`11440680`,`합정동`,`1`,`5054`,`1120`,`마포구`
`202306`,`11680730`,`일원1동`,`1`,`5054`,`1056`,`강남구`
`202306`,`11260620`,`묵1동`,`1`,`5054`,`2936`,`중랑구`
`202306`,`11305545`,`송중동`,`1`,`5054`,`2578`,`강북구`
`202306`,`11320670`,`쌍문2동`,`1`,`5054`,`1558`,`도봉구`
`202306`,`11230750`,`이문2동`,`1`,`5054`,`1702`,`동대문구`
`202306`,`11560660`,`신길4동`,`1`,`5054`,`1040`,`영등포구`
`202306`,`11440720`,`성산1동`,`1`,`5054`,`1662`,`마포구`
`202306`,`11305595`,`번1동`,`1`,`5054`,`1634`,`강북구`
`202306`,`11320512`,`창2동`,`1`,`5054`,`2456`,`도봉구`
`202306`,`11650570`,`반포2동`,`1`,`5054`,`1734`,`서초구`
`202306`,`11110640`,`이화동`,`1`,`5054`,`522`,`종로구`
`202306`,`11500520`,`등촌1동`,`1`,`5054`,`1596`,`강서구`
`202306`,`11680510`,`신사동`,`1`,`5054`,`1446`,`강남구`
`202306`,`11380650`,`수색동`,`1`,`5054`,`1186`,`은평구`
`202306`,`11290660`,`길음1동`,`1`,`5054`,`3740`,`성북구`
`202306`,`11590550`,`상도3동`,`1`,`5054`,`1916`,`동작구`
`202306`,`11590640`,`사당3동`,`1`,`5054`,`1870`,`동작구`
`202306`,`11710710`,`잠실6동`,`1`,`5054`,`1240`,`송파구`
`202306`,`11530750`,`개봉2동`,`1`,`5054`,`2374`,`구로구`
`202306`,`11740650`,`성내2동`,`1`,`5054`,`1786`,`강동구`
`202306`,`11215850`,`구의1동`,`1`,`5054`,`1786`,`광진구`
`202306`,`11305615`,`수유1동`,`1`,`5054`,`1638`,`강북구`
`202306`,`11410700`,`남가좌2동`,`1`,`5054`,`2440`,`서대문구`
`202306`,`11440555`,`아현동`,`1`,`5054`,`2178`,`마포구`
`202306`,`11290810`,`석관동`,`1`,`5054`,`3012`,`성북구`
`202306`,`11200590`,`금호1가동`,`1`,`5054`,`1236`,`성동구`
`202306`,`11740660`,`성내3동`,`1`,`5054`,`1930`,`강동구`
`202306`,`11410565`,`충현동`,`1`,`5054`,`1642`,`서대문구`
`202306`,`11620630`,`남현동`,`1`,`5054`,`1122`,`관악구`
`202306`,`11620655`,`신원동`,`1`,`5054`,`1340`,`관악구`
`202306`,`11260610`,`중화2동`,`1`,`5054`,`2262`,`중랑구`
`202306`,`11170580`,`효창동`,`1`,`5054`,`814`,`용산구`
`202306`,`11440710`,`연남동`,`1`,`5054`,`1036`,`마포구`
`202306`,`11650550`,`반포본동`,`1`,`5054`,`42`,`서초구`
`202306`,`11200645`,`옥수동`,`1`,`5054`,`1846`,`성동구`
`202306`,`11680656`,`도곡2동`,`1`,`5054`,`3280`,`강남구`
`202306`,`11170560`,`원효로1동`,`1`,`5054`,`1224`,`용산구`
`202306`,`11215760`,`중곡3동`,`1`,`5054`,`1282`,`광진구`
`202306`,`11320522`,`도봉2동`,`1`,`5054`,`2040`,`도봉구`
`202306`,`11380510`,`녹번동`,`1`,`5054`,`2960`,`은평구`
`202306`,`11140645`,`청구동`,`1`,`5054`,`1038`,`중구`
`202306`,`11470570`,`신월2동`,`1`,`5054`,`1704`,`양천구`
`202306`,`11710590`,`송파2동`,`1`,`5054`,`1474`,`송파구`
`202306`,`11740610`,`천호2동`,`1`,`5054`,`2510`,`강동구`
`202306`,`11500535`,`등촌3동`,`1`,`5054`,`1984`,`강서구`
`202306`,`11440730`,`성산2동`,`1`,`5054`,`3326`,`마포구`
`202306`,`11650660`,`내곡동`,`1`,`5054`,`1238`,`서초구`
`202306`,`11440655`,`서강동`,`1`,`5054`,`1916`,`마포구`
`202306`,`11740640`,`성내1동`,`1`,`5054`,`1556`,`강동구`
`202306`,`11260600`,`중화1동`,`1`,`5054`,`1388`,`중랑구`
`202306`,`11680750`,`수서동`,`1`,`5054`,`772`,`강남구`
`202306`,`11110680`,`창신2동`,`1`,`5054`,`828`,`종로구`
`202306`,`11440740`,`상암동`,`1`,`5054`,`3116`,`마포구`
`202306`,`11500550`,`화곡2동`,`1`,`5054`,`1460`,`강서구`
`202306`,`11380560`,`구산동`,`1`,`5054`,`2890`,`은평구`
`202306`,`11710566`,`오륜동`,`1`,`5054`,`1606`,`송파구`
`202306`,`11350619`,`중계본동`,`1`,`5054`,`2752`,`노원구`
`202306`,`11650581`,`반포4동`,`1`,`5054`,`1646`,`서초구`
`202306`,`11260570`,`면목7동`,`1`,`5054`,`1886`,`중랑구`
`202306`,`11350621`,`중계1동`,`1`,`5054`,`3304`,`노원구`
`202306`,`11710680`,`잠실3동`,`1`,`5054`,`2982`,`송파구`
`202306`,`11110710`,`숭인2동`,`1`,`5054`,`864`,`종로구`
`202306`,`11215847`,`자양4동`,`1`,`5054`,`1424`,`광진구`
`202306`,`11620665`,`서림동`,`1`,`5054`,`1716`,`관악구`
`202306`,`11650560`,`반포1동`,`1`,`5054`,`3178`,`서초구`
`202306`,`11680590`,`삼성2동`,`1`,`5054`,`3124`,`강남구`
`202306`,`11110615`,`종로1.2.3.4가동`,`1`,`5054`,`728`,`종로구`
`202306`,`11140665`,`동화동`,`1`,`5054`,`860`,`중구`
`202306`,`11380530`,`불광2동`,`1`,`5054`,`2374`,`은평구`
`202306`,`11290705`,`종암동`,`1`,`5054`,`3468`,`성북구`
`202306`,`11710650`,`잠실본동`,`1`,`5054`,`2114`,`송파구`
`202306`,`11170510`,`후암동`,`1`,`5054`,`1414`,`용산구`
`202306`,`11710690`,`잠실4동`,`1`,`5054`,`1766`,`송파구`
`202306`,`11260660`,`망우3동`,`1`,`5054`,`1462`,`중랑구`
`202306`,`11560540`,`여의동`,`1`,`5054`,`2574`,`영등포구`
`202306`,`11590530`,`상도1동`,`1`,`5054`,`3312`,`동작구`
`202306`,`11110700`,`숭인1동`,`1`,`5054`,`558`,`종로구`
`202306`,`11380631`,`신사1동`,`1`,`5054`,`2216`,`은평구`
`202306`,`11680655`,`도곡1동`,`1`,`5054`,`1890`,`강남구`
`202306`,`11650590`,`방배본동`,`1`,`5054`,`2080`,`서초구`
`202306`,`11740700`,`둔촌2동`,`1`,`5054`,`2006`,`강동구`
`202306`,`11320700`,`방학2동`,`1`,`5054`,`1826`,`도봉구`
`202306`,`11680720`,`일원본동`,`1`,`5054`,`2058`,`강남구`
`202306`,`11530720`,`고척1동`,`1`,`5054`,`2088`,`구로구`
`202306`,`11380625`,`역촌동`,`1`,`5054`,`3790`,`은평구`
`202306`,`11545620`,`독산2동`,`1`,`5054`,`1592`,`금천구`
`202306`,`11260575`,`면목3.8동`,`1`,`5054`,`2246`,`중랑구`
`202306`,`11215860`,`구의2동`,`1`,`5054`,`2240`,`광진구`
`202306`,`11710520`,`풍납2동`,`1`,`5054`,`1832`,`송파구`
`202306`,`11530760`,`개봉3동`,`1`,`5054`,`1660`,`구로구`
`202306`,`11500591`,`화곡6동`,`1`,`5054`,`1840`,`강서구`
`202306`,`11290600`,`안암동`,`1`,`5559`,`852`,`성북구`
`202306`,`11230720`,`휘경1동`,`1`,`5559`,`878`,`동대문구`
`202306`,`11500593`,`화곡8동`,`1`,`5559`,`1496`,`강서구`
`202306`,`11680640`,`역삼1동`,`1`,`5559`,`1848`,`강남구`
`202306`,`11410710`,`북가좌1동`,`1`,`5559`,`1276`,`서대문구`
`202306`,`11500605`,`가양3동`,`1`,`5559`,`1002`,`강서구`
`202306`,`11620715`,`난향동`,`1`,`5559`,`1230`,`관악구`
`202306`,`11560560`,`당산2동`,`1`,`5559`,`2024`,`영등포구`
`202306`,`11110670`,`창신1동`,`1`,`5559`,`526`,`종로구`
`202306`,`11290620`,`정릉1동`,`1`,`5559`,`1146`,`성북구`
`202306`,`11200540`,`마장동`,`1`,`5559`,`1596`,`성동구`
`202306`,`11470560`,`신월1동`,`1`,`5559`,`1818`,`양천구`
`202306`,`11680660`,`개포1동`,`1`,`5559`,`532`,`강남구`
`202306`,`11500530`,`등촌2동`,`1`,`5559`,`1330`,`강서구`
`202306`,`11530780`,`오류2동`,`1`,`5559`,`2518`,`구로구`
`202306`,`11290555`,`삼선동`,`1`,`5559`,`1662`,`성북구`
`202306`,`11545510`,`가산동`,`1`,`5559`,`1454`,`금천구`
`202306`,`11560605`,`문래동`,`1`,`5559`,`1864`,`영등포구`
`202306`,`11215840`,`자양3동`,`1`,`5559`,`2094`,`광진구`
`202306`,`11470520`,`목2동`,`1`,`5559`,`2030`,`양천구`
`202306`,`11380590`,`응암2동`,`1`,`5559`,`1652`,`은평구`
`202306`,`11710720`,`잠실7동`,`1`,`5559`,`752`,`송파구`
`202306`,`11290575`,`동선동`,`1`,`5559`,`806`,`성북구`
`202306`,`11590510`,`노량진1동`,`1`,`5559`,`2162`,`동작구`
`202306`,`11230536`,`용신동`,`1`,`5559`,`2634`,`동대문구`
`202306`,`11200670`,`성수2가1동`,`1`,`5559`,`1458`,`성동구`
`202306`,`11740560`,`고덕2동`,`1`,`5559`,`1408`,`강동구`
`202306`,`11260690`,`신내2동`,`1`,`5559`,`1506`,`중랑구`
`202306`,`11410640`,`홍제3동`,`1`,`5559`,`1434`,`서대문구`
`202306`,`11170555`,`청파동`,`1`,`5559`,`1386`,`용산구`
`202306`,`11215780`,`능동`,`1`,`5559`,`616`,`광진구`
`202306`,`11260680`,`신내1동`,`1`,`5559`,`2818`,`중랑구`
`202306`,`11560680`,`신길6동`,`1`,`5559`,`1386`,`영등포구`
`202306`,`11440700`,`망원2동`,`1`,`5559`,`1198`,`마포구`
`202306`,`11710647`,`위례동`,`1`,`5559`,`2382`,`송파구`
`202306`,`11710570`,`오금동`,`1`,`5559`,`2980`,`송파구`
`202306`,`11440585`,`도화동`,`1`,`5559`,`1472`,`마포구`
`202306`,`11560630`,`신길1동`,`1`,`5559`,`1444`,`영등포구`
`202306`,`11380580`,`응암1동`,`1`,`5559`,`2158`,`은평구`
`202306`,`11260590`,`상봉2동`,`1`,`5559`,`1468`,`중랑구`
`202306`,`11500570`,`화곡4동`,`1`,`5559`,`1488`,`강서구`
`202306`,`11215770`,`중곡4동`,`1`,`5559`,`2356`,`광진구`
`202306`,`11530520`,`구로1동`,`1`,`5559`,`1330`,`구로구`
`202306`,`11530595`,`가리봉동`,`1`,`5559`,`964`,`구로구`
`202306`,`11470650`,`신정4동`,`1`,`5559`,`2392`,`양천구`
`202306`,`11305535`,`미아동`,`1`,`5559`,`1684`,`강북구`
`202306`,`11350611`,`하계1동`,`1`,`5559`,`2022`,`노원구`
`202306`,`11530740`,`개봉1동`,`1`,`5559`,`2624`,`구로구`
`202306`,`11560550`,`당산1동`,`1`,`5559`,`1452`,`영등포구`
`202306`,`11650540`,`잠원동`,`1`,`5559`,`2068`,`서초구`
`202306`,`11350720`,`상계10동`,`1`,`5559`,`1294`,`노원구`
`202306`,`11500604`,`가양2동`,`1`,`5559`,`870`,`강서구`
`202306`,`11290725`,`월곡2동`,`1`,`5559`,`1338`,`성북구`
`202306`,`11230660`,`장안2동`,`1`,`5559`,`2238`,`동대문구`
`202306`,`11590660`,`대방동`,`1`,`5559`,`2300`,`동작구`
`202306`,`11170700`,`보광동`,`1`,`5559`,`1014`,`용산구`
`202306`,`11290525`,`성북동`,`1`,`5559`,`1150`,`성북구`
`202306`,`11620585`,`낙성대동`,`1`,`5559`,`790`,`관악구`
`202306`,`11710670`,`잠실2동`,`1`,`5559`,`2120`,`송파구`
`202306`,`11530770`,`오류1동`,`1`,`5559`,`1392`,`구로구`
`202306`,`11305635`,`수유3동`,`1`,`5559`,`1844`,`강북구`
`202306`,`11590620`,`사당1동`,`1`,`5559`,`1272`,`동작구`
`202306`,`11110550`,`부암동`,`1`,`5559`,`708`,`종로구`
`202306`,`11110690`,`창신3동`,`1`,`5559`,`554`,`종로구`
`202306`,`11530790`,`수궁동`,`1`,`5559`,`1668`,`구로구`
`202306`,`11290650`,`정릉4동`,`1`,`5559`,`1836`,`성북구`
`202306`,`11620615`,`중앙동`,`1`,`5559`,`786`,`관악구`
`202306`,`11170590`,`용문동`,`1`,`5559`,`824`,`용산구`
`202306`,`11215830`,`자양2동`,`1`,`5559`,`1814`,`광진구`
