행정동명,0,1,2,3,4,5,cluster
수서동,-0.4476896479688026,-0.2153938842737546,0.0616187233776505,0.6372749471345661,-0.0774942678583074,-0.1786377295049578,0
수유1동,-0.064479390953416,0.0364534783272471,-0.1181901517935157,0.1055332907372028,0.0506583969811408,-0.0538596627086761,0
수유2동,-0.0057883244614607,-0.0584943385765689,-0.1668203347800895,0.0936479417971647,0.1210677526282046,-0.0252999118680961,0
수유3동,-0.017614390936647,0.3594120340503478,-0.0128679175576684,0.0781460539481736,0.234254824194134,0.0124194516106289,1
숭인1동,-0.4918601034751861,-0.2194703393976941,0.0260888632704848,-0.1108019167110444,-0.0392288212604713,0.1848569132707609,0
숭인2동,-0.4554231168374084,0.258901445784203,-0.219560263065968,-0.1471631496119016,0.0305692062297433,0.0715056186211759,1
시흥1동,0.2752414764291631,0.2657822726666641,-0.0210205062554542,0.1024292601319135,0.1177476433299864,-0.0489081050806479,2
시흥2동,0.0595518784264601,-0.309207149095635,-0.0589483336984218,0.0877817175325576,-0.0062349953003866,-0.2137299431191941,3
시흥3동,-0.1913483057396981,-0.2499438720290094,-0.1080052068088061,0.1435143796019363,0.1002434646436522,0.1297803012357472,0
시흥4동,0.0486912475932054,-0.0848759516934114,-0.1859570253146796,0.0812068902461948,0.1289395748158097,0.1916927963231993,0
시흥5동,-0.0792863682517855,-0.0837378932696187,-0.1370506063811547,0.1425440430939672,0.0692730725653778,-0.0418435475612198,0
신길1동,-0.1730725631369998,0.2255161433050366,-0.2087607833355233,-0.0887451536218341,-0.0073941294708172,0.0199877667462527,1
신길3동,-0.1317392371951928,-0.1348824378489129,-0.1118936874498209,0.0424585805404181,-0.0034760511153903,-0.0948398680751839,0
신길4동,-0.2412225528993167,-0.2090612974439906,-0.0785108360532139,0.0689857383903402,-0.0469589322206456,-0.1254206732822133,0
신길5동,-0.2594926360226587,-0.216731524111197,-0.0621654745238481,0.0188308672362499,0.0608385476242661,0.0161751143518371,0
신길6동,-0.1126956083801684,0.0150813032250322,-0.1145392835196708,-0.0427450685397126,0.0064621067660632,-0.0754077316876629,0
신길7동,0.0638320432323274,-0.1747588303745726,-0.0348411607897834,-0.1652103456475133,0.0064562615443707,-0.0907003515771454,3
신내1동,0.5665202224183492,0.0164527653228866,-0.0431026043577381,0.0444181432927853,0.1255745933522884,-0.0715448416178725,2
신내2동,0.0148703602986434,-0.1902216947952081,0.0223044619793472,0.2763737704830185,-0.0981408578289868,-0.1094022677567627,0
신당5동,-0.3361058960293965,-0.0457376947603758,-0.1085452123988064,-0.0052573702690729,-0.0275048814730422,0.0183220129460745,0
신당동,-0.5361046981952442,0.0930519062056602,-0.0342689674897449,0.0330634751769006,-0.0624386428010419,-0.0281683939819941,1
신대방1동,0.1089786245226572,-0.0855847865399682,-0.0518734356119406,-0.0206476788766784,-0.0753033499063527,-0.0267540587102504,0
신대방2동,0.0095742614755055,0.0775277745421386,-0.0723907663894558,-0.2248899716589989,0.0118297535529632,-0.0271200062262082,0
신도림동,0.0562774132346287,-0.1734916808181305,0.169506662837656,-0.0199303791352051,0.0461070650247988,-0.1255178275727117,3
신림동,-0.2348588375893588,0.7314659096716449,-0.1281654732688943,-0.3467793188687791,-0.2694037214340607,0.0291215360064552,1
신사1동,0.1566792564067471,0.0019571034056114,-0.1545233775764559,-0.0260182242655361,0.072730689378809,-0.0895147743456399,2
신사2동,0.0242390162268039,-0.0901325604132958,-0.0089808846895826,0.1621561179783486,0.0113147621948612,0.0373533557247878,0
신사동(강남구),-0.0581411329464305,-0.0575615020582859,0.2758130649517372,-0.1485367415745595,0.0277425634408374,0.2587130334653684,3
신사동(관악구),-0.1435433902783364,0.3425230493725972,-0.1902595309092812,-0.0888908355703591,-0.1610597593632324,-0.0323260015321745,1
신수동,0.0437763761347716,-0.0311795537119362,0.0112671385858543,-0.1456237235322433,-0.0089633833888162,0.085525547762428,0
신원동,-0.2652057705978125,0.2163472948610771,-0.2262033290935881,-0.0501522584599907,-0.1544203113119253,-0.0309193209717674,1
신월1동,-0.0400679075121787,0.003559946236963,-0.226767044197183,0.0563813348755472,0.1222479841003002,0.1132662668098274,0
신월2동,0.0836012574846179,-0.1567298564699902,-0.1224853999309988,-0.0447039734669586,0.1101500837944487,-0.0048936935318346,0
신월3동,-0.2224385812729677,-0.0868324955682258,-0.1202303134877048,0.1328264591393562,-0.0471486932367029,-0.004996079483037,0
신월4동,0.0491798849650667,-0.2945286809107749,-0.0304668074676473,0.0586153917271424,0.0395478346431408,0.0212934300177877,3
신월5동,-0.1139353848131822,-0.1892778184795939,-0.0642330806009487,0.0256798566082357,0.0003934152323649,0.0309220734439762,0
신월6동,-0.0409272855513455,-0.31836789313364,-0.0455918451151282,-0.1454597015490539,0.0378964085454428,0.0027504263266923,3
신월7동,0.00057075625657,-0.0746906115101094,-0.1121081696208289,0.1977149436401923,0.1126320871242512,0.1329293440118547,0
신정1동,0.2416511103490706,-0.3556725796249906,0.155437878547573,-0.0839793179621371,0.0174244055603439,0.061488742095062,3
신정2동,0.1516055488376015,-0.4025611640146177,0.0639109246488599,-0.196896048817537,0.0204152350230286,-0.0273733282760746,3
신정3동,0.71034517515903,0.0084140220568188,0.0758823809109296,0.2307038835678096,-0.1101229750737233,0.0557199046654789,2
신정4동,0.2965336323068018,0.2323999387573726,-0.0215343362483966,0.1346158867388435,-0.0528477985454009,0.0872691567596471,2
신정6동,0.3687971296707844,-0.3453667708936934,0.0946033576090922,-0.1655910773700783,0.0735132654003828,0.1046726085800898,3
신정7동,0.3072560415804579,-0.1899673638365456,-0.0629316166386219,0.0183221810472891,-0.0023069085488015,-0.0771817551873355,2
신촌동,-0.2148688469282199,0.7668563428827219,0.4299209978529935,-0.0924623459079349,-0.1340073769189175,-0.1676159807415735,1
쌍문1동,0.0117493769739225,-0.1446940511242819,-0.0294916288648682,0.2346297284974209,-0.0501711785940104,-0.1092861308204622,0
쌍문2동,-0.0600734693916847,-0.0932521598520059,-0.1202540863925395,0.0523674189888742,0.1103315263009783,-0.0586929697943107,0
쌍문3동,-0.117012946184414,-0.0067754346343014,-0.1991738209121447,-0.0717105932404701,0.1453574868357877,0.0865906670403141,0
쌍문4동,0.0368089260069062,-0.3360844852758136,-0.0017805188284376,0.0472198235134242,-0.0431831085919454,-0.1180595054882392,3
아현동,0.2636589005515291,0.0535182614489423,-0.0334953360503647,-0.1583510266296427,0.0538734132483562,0.0245357556664318,2
안암동,-0.3427079323646503,0.3663255349921833,0.0519956437450344,-0.1967542738816274,-0.1172584843839076,-0.0121111184977115,1
암사1동,-0.06535064820351,-0.0646848846244219,-0.0989955312720188,-0.0187835892929744,0.0668461322471701,0.0513452155361648,0
암사2동,-0.3102383363158847,-0.3020970380661852,0.0999005458411177,0.0748524812700546,-0.095465507177353,-0.0499175006155161,0
암사3동,-0.1031156574829535,-0.4668004110017893,0.0733919590620257,-0.1831236358920735,0.0816114207643708,0.1516333210998169,3
압구정동,-0.0441747248334118,-0.2002879494791971,0.2540301058361066,-0.0948217609430402,0.2268121194765097,-0.0229021529105365,3
약수동,-0.1267150868158122,-0.098370792933216,-0.2217084874954043,-0.006583905668492,0.1766961726514402,-0.0079794419468824,0
양재1동,0.7933893352707608,0.2607349807611615,0.3656533111103003,0.408048084638611,-0.0680851322018747,0.3757111707323813,2
양재2동,0.1413822765253041,0.2561079526654545,0.2089015712390101,0.0931769313082189,-0.0281230929482817,0.4850043377242553,2
양평1동,-0.1842085033948965,0.1400431055040266,-0.0213159219488454,-0.1229956157836859,-0.1640862719311105,-0.0644287911531403,1
양평2동,-0.0207738609096059,0.1570104745851479,0.0557445226754918,-0.1193818397362029,-0.0952498702122742,-0.0416786035357487,1
여의동,0.4292051344864596,0.3537691794650573,0.5393714166918034,0.0229971802853503,0.3723150941600103,-0.3170409890132858,2
역삼1동,-0.1949307354339109,0.7551746392362356,0.4822988793723493,-0.1597644272980899,0.1194738030484568,-0.0215481606720799,1
역삼2동,0.1721555504382872,-0.0810994567872772,0.2723670837707918,-0.2049725214587859,0.0047677046220075,0.1508015208218388,3
역촌동,0.5106023531981785,0.2180896972362025,-0.1443584801469647,0.0761672047587378,0.0312737614552181,-0.0124659947019638,2
연남동,-0.2793813191003562,0.2417512392984943,0.0547409771452784,-0.1417795383199264,-0.0309405854112303,0.0373205630054837,1
연희동,0.326553530333481,0.5303745952002246,0.1282356304506637,0.0197889660892234,0.1198956819550397,0.0247132808092077,2
염리동,-0.0682234174026918,-0.0893444764861346,0.0409439667244702,-0.1732096470612636,-0.0741273947978712,-0.0225534293314437,0
염창동,0.5844544905864788,0.0941816569051294,-0.0342270223163085,-0.1760817815252004,-0.0610416097700107,-0.1170463981423387,2
영등포동,-0.0006512069936046,0.8196156108053975,0.2254467852495681,-0.0787021334823588,-0.0212988065456971,-0.1543152847243929,1
영등포본동,-0.0611786015644899,0.0442272363418781,-0.15010573195699,0.0186897140494118,0.0434610065391685,-0.0413498077541637,0
오금동,0.5774168181787219,0.0943790326660001,0.00683390284304,0.1984583562282813,-0.050014064581647,0.209734918390007,2
오류1동,-0.3646203310603693,0.0023931141963495,0.0070756093257156,0.1312988521323435,-0.230778728093013,-0.1041844235545707,0
오류2동,0.0677308372386708,-0.2807854829990273,0.2289918688296458,0.3858564284485865,-0.2361458515910201,-0.069921386305703,3
오륜동,0.1150864027499088,-0.505156588146096,0.2254046151622076,-0.1252927324316579,0.0231622897255257,-0.0772407473320334,3
옥수동,0.1464785407027808,-0.1054749991374769,-0.0900369833467223,-0.0096683714192488,-0.0474604906834498,-0.1182404344431753,0
왕십리2동,-0.0951863517358023,-0.0995789249374824,-0.0800630865255138,-0.0306299505150191,-0.0467325327352347,0.044464102061817,0
왕십리도선동,0.1566784964208087,0.1118188939235281,0.0131292254852257,0.0238609402280551,-0.0554967794340285,0.0350087029641876,2
용강동,0.0937793107040807,-0.0742966301509883,0.1053839085951536,-0.0785987162219178,0.0143198058524723,0.0742976840555212,3
용답동,-0.3682369819286455,0.187158236036716,-0.0867414263414791,0.0039416755569157,-0.0439566965368593,0.0411583654793508,1
용문동,-0.2474874767515044,-0.1296575916439029,-0.1337905494165754,-0.1031047931158612,0.0803612739743468,0.0344825628652044,0
용산2가동,-0.3960163711848224,0.0137510695475623,-0.1390387066175444,-0.0275806091319562,0.1097524615031596,-0.0248454322749427,0
용신동,0.3144871035888355,0.5290687915447079,-0.0117415934091341,-0.0087110749383261,0.0729330899432729,-0.0707573576010631,2
우이동,-0.0313986354533911,-0.0556283632632047,-0.1577082139742312,0.0396952205283406,0.1610155565750631,-0.0273310970110524,0
우장산동,0.67909426648042,-0.0040293701818765,0.0317795784004681,-0.0593843633106439,-0.0160897980437823,-0.0151228037468504,2
원효로1동,-0.1602457489082241,0.170085586521457,0.0219232789391306,-0.0846105002177297,-0.1249969250835869,0.0589056638618425,1
원효로2동,-0.1854870216071615,-0.127766994058498,0.0238902995853074,-0.0234562378693225,0.0053560739181629,-0.0293581462750267,0
월계1동,0.0199923694013391,0.0358774780400194,-0.0380104197275413,0.0374568721634583,0.0422824398264153,0.0662491479025273,0
월계2동,0.1751837682101417,-0.0967449324952592,-0.1131579962291606,0.2191428333883264,-0.017245716252731,0.0088723549852063,2
월계3동,0.2104553398233645,-0.0636935246371485,-0.1172124785682094,0.1334637804957781,-0.0552974070808783,-0.0900234956439208,2
월곡1동,0.2353709956441608,-0.0973989579553224,-0.051326452239318,-0.0303039873329638,0.0742552352187264,0.0041045965438009,2
월곡2동,-0.0666872442215004,0.0602869579839193,-0.0663959443278283,-0.0517468950416946,0.0259672003771885,0.0566421182251695,0
위례동,0.7197389206515102,-0.1162892767255592,0.1532840901674491,-0.2052963258254049,-0.1094151845735823,-0.1449330717864933,2
은천동,0.2922532559559301,0.1735901555957998,-0.0854769451142281,0.0544547140298277,-0.0643823867231172,-0.0505640881979543,2
을지로동,-0.6517670281672862,0.1637562537994559,0.2204842316673487,-0.1092118396150787,-0.0541133873758386,0.1073797953735477,1
응봉동,-0.0066796769378701,-0.3103240571792525,-0.0478917874609235,-0.1188869412691666,0.0460383355832728,0.0283277528740567,3
응암1동,0.3409230607011972,0.1462964011049741,-0.0363824727871044,-0.0439967932984518,0.0109358555995604,-0.0631935069696127,2
응암2동,0.2839669530759559,-0.1214708034176181,-0.0650835355356857,-0.079995429597299,-0.0338681633389058,0.0069661879048945,2
응암3동,0.0012625713377495,0.0743143753237013,-0.132101908708327,0.1765555590846897,-0.0129244506196238,-0.0575314110579389,0
이문1동,-0.2019387248055729,0.2109895273494597,-0.0853762697877997,-0.1260599713499705,-0.0767272726310367,0.0152049357171771,1
이문2동,-0.0241163481455349,-0.1571586415239467,-0.1675388410717024,-0.0454726594682193,0.044836345842995,-0.0984772102295062,0
이촌1동,0.3124246245485227,-0.2702907720425673,0.045122165468713,0.0499251577543905,-0.0479938000390281,0.0956357722612216,3
이촌2동,-0.2898144899202087,-0.2124301587950307,-0.1913763839973349,-0.0923554323727873,0.2310862965520245,0.0941548472387044,0
이태원1동,-0.5353593930923574,-0.0210167278644139,0.0793039009531925,-0.0703904180174627,-0.012421509371657,0.1896658729354213,1
이태원2동,-0.3934801568595316,-0.0205949671039778,-0.0583141729315392,0.0351156213373166,-0.0513942453909848,0.0586410635506191,0
이화동,-0.4506104921116093,0.2208312486184729,-0.02040570138367,-0.1382957378318895,0.1655290685576572,0.0841284277995489,1
인수동,0.1780801244139699,0.0317507176273723,-0.1984054429307269,0.104014037740966,0.0694703347583865,-0.1226749988539148,2
인헌동,0.0193015065223794,0.2993442890132327,-0.1861588887851062,-0.0812802575265349,-0.1164046819188313,0.0587509316476245,1
일원1동,-0.4136573165754574,-0.2410376564042535,0.054744651824445,0.2557319629907156,-0.1679333477572175,-0.1574724654211016,0
일원본동,-0.0021477646993122,-0.5291000712923969,0.3479703537540176,0.0245867009529183,-0.1694266022697404,0.1088879238575093,3
자양1동,-0.0664163368488699,0.1462776980310592,-0.0807410952896113,-0.016548529614546,-0.0241207945115508,-0.1011890560542332,0
자양2동,0.0818696579665052,-0.0531714611153086,-0.0239608347207277,0.1230850563290736,-0.1338879769941721,-0.0601630408911327,0
자양3동,0.2383146051688851,-0.1107741031141931,-0.0434819185443624,-0.0328919265180069,-0.0416273798353204,-0.0970135460538624,2
자양4동,-0.1726934379920166,0.1381142308558472,-0.174250800159344,0.013231961146625,0.0639264091042756,-0.0156226331052123,0
잠실2동,0.5912978141683111,-0.2792133451306281,0.1257181610342851,-0.2946752423618092,-0.0339040826052111,-0.1330761622760548,3
잠실3동,0.5325017509645833,-0.1117744981127521,0.1481020222841716,-0.0660182255796666,0.1257907293098051,-0.1556492705805223,2
잠실4동,0.1776525585530076,-0.4140210290426848,0.0370569956392176,-0.2623062780177737,0.0140996576637585,-0.062523305342878,3
잠실6동,0.1086050423648094,-0.1932997746941871,0.2834628522177492,-0.0917639882477542,0.296960350653723,-0.0238564360196388,3
잠실7동,-0.163286767367396,-0.537134990785694,0.0611028515802611,0.0134034710813027,0.0280817794148636,-0.0323166991363171,3
잠실본동,0.0651172669189626,0.3569566144944521,0.0018613302611003,-0.1817255581236768,-0.0988575160345806,0.1604127569188738,1
잠원동,0.3388001695499724,-0.0742781473069761,0.0963073950643202,-0.1338955284980331,0.0166710697025338,0.1371541616267166,2
장안1동,0.4696777830111333,0.2948049017030144,-0.012871503355286,0.1137902931742162,-0.0062152967919472,0.0824849419612475,2
장안2동,0.3352947740607505,0.0686954926814674,-0.0138892162463829,-0.0432329600591525,0.007422411027916,-0.0852429580817464,2
장위1동,0.0755224405147109,-0.0684281388623135,-0.1324202223323753,-0.0397893295197315,0.0102539828097989,-0.1116356844062065,0
장위2동,-0.2449958631110223,-0.143012975744626,-0.0759969548284692,0.1919243973458866,-0.0369140619709814,-0.1460564977901623,0
장위3동,-0.0813034362882087,-0.2155412098476348,-0.0348771530946778,-0.1494279526463385,-0.024595854839036,-0.0836779520811711,3
장지동,0.3398375734959797,-0.031290401195311,0.0464375061625952,0.1392157945188359,-0.0880499228319229,0.1502405633244956,2
장충동,-0.5880894964911836,0.0061520704207512,0.0460641000276613,0.0493160764960121,-0.2617564681718355,-0.0987292059197047,1
전농1동,0.1267919721070358,0.2216760219785326,-0.0301964368934218,-0.0202750001290644,0.1247580930826616,-0.2188999972399539,2
전농2동,-0.016892738294775,-0.2577835115277778,0.0176593789650862,0.1265016509933116,-0.0245152455228698,-0.1948358518286439,3
정릉1동,0.0221242127676671,-0.1824889685560478,-0.0630500290503437,-0.104652712007923,0.094153894555467,-0.0400412941989866,0
정릉2동,0.069784523922252,-0.0757739044739969,-0.1494076773503668,-0.063027745705278,0.1151794832642834,-0.0786631042984396,0
정릉3동,-0.2407942234488679,0.0722730285887604,-0.1615641231372318,-0.0203610004758763,0.0256301107883643,-0.0293716639807543,0
정릉4동,0.1197287106988141,-0.0647427328608333,-0.1196709405902409,-0.035908358047285,0.1083303274414076,-0.124852870805168,0
제기동,-0.0239679067395325,0.2669688711298178,-0.1441281478457187,0.1729871815897948,0.0982807367627605,-0.1797167614601437,0
조원동,-0.1496633556433504,0.4201789931411209,-0.0336836805868691,-0.1185010913217806,0.0761217499154586,-0.0865216759628378,1
종로1.2.3.4가동,-0.5491332409120602,0.7543359748224754,1.1154684139623336,0.6287049744435005,0.7277115552329786,-0.2911133100005086,1
종로5.6가동,-0.5781599908611164,0.1689439507646089,0.1071798484805144,0.1364201120808537,-0.0839876002861444,-0.0613967412886112,1
종암동,0.4612761846675908,0.1427645203534597,-0.0246400680447919,0.0504676475048313,-0.0331027897160937,-0.1359098078575656,2
중계1동,0.4674229141056498,-0.4072844093725899,0.1986641622733509,-0.2752093393783857,-0.0290858112169103,-0.0149316854564411,3
중계2.3동,0.3407189519653082,-0.0227616200482915,-0.0834891827352903,0.1698116401995005,-0.0507199368169517,-0.0682151322573469,2
중계4동,0.0761754063155006,-0.2117341164479442,0.0036504275441727,0.052537865395545,0.0307106370533482,0.0596016957324969,3
중계본동,0.3087987212110479,-0.3873870280787962,0.179618061396589,-0.2242404409463336,-0.0540031491880744,-0.0740409421280908,3
중곡1동,-0.2351862470829836,0.1406197689139587,-0.2200025209053085,-0.1652065598016418,0.0470559916301169,0.0375314337459333,0
중곡2동,-0.0449859017254094,0.0777763534180721,-0.1534122908657118,-0.0763517288078846,-0.0127395071980001,0.019566969931212,0
중곡3동,-0.2494504004698373,-0.0296410160522224,-0.0631165146344799,0.091243676575405,-0.1589371262033594,-0.15178325919513,0
중곡4동,0.1246953283886915,0.0447282786353386,-0.2476953095909089,-0.068794783489749,0.0644402838259557,-0.109935246287428,0
중림동,-0.2289073721227337,-0.0944107241481637,-0.0380996680747022,0.0001321471370414,0.0295999319892803,0.08297966277,0
중앙동,-0.3302047671239519,0.3556495542507187,-0.1271714527543363,-0.1132216915757416,-0.1367101939531133,-0.0062295606348022,1
중화1동,-0.0906004608652511,-0.1293282189058338,-0.0798424641978532,0.1377590245471863,-0.0922682546196992,-0.1619077301401554,0
중화2동,0.0049922555260991,0.1738735236484254,-0.220333577156016,0.0837988899501442,0.0663239971825959,0.0527871292922723,0
증산동,-0.01209452968865,-0.1156872755958086,-0.1196467802376039,-0.0534056002404442,0.1006493755155224,-0.0351352397612653,0
진관동,0.7767050245022327,0.0603394118247612,0.2921168239842017,0.2589470388528357,-0.0756275337525691,0.045717313726289,2
창1동,0.1753079754109109,-0.0180402604180744,-0.0415681668355309,0.0596331074116488,0.068200651052995,0.0996219698675055,2
창2동,0.246220812117904,-0.000459497171697,-0.172892104864838,-0.0095348150604677,0.0735943847774196,0.0181896766576238,2
창3동,-0.1819654166396013,-0.2072216434485413,-0.0844186257075969,0.156423576327324,0.0067275171096279,-0.0334104975235364,0
창4동,0.2320084264062065,-0.1265537033896786,-0.0017598977867191,0.0542875163816979,-0.0195009354562335,-0.0093702623325968,2
창5동,0.1093721284738275,-0.1021858751178798,-0.0428014327466443,0.0859757371659538,-0.0366865185068977,-0.1158404418380852,0
창신1동,-0.5600448932775435,-0.1312779344874282,-0.0743702431724258,0.2902399328005005,-0.0243623027648138,-0.1213988515820262,0
창신2동,-0.3686629931942425,-0.0833313512707396,-0.2445151783512684,-0.0002696078835616,0.2367236027517507,0.1091917553168913,0
창신3동,-0.3167203529006639,-0.3343389899892524,-0.0373318711229542,0.0855153276848396,-0.0289053008318212,0.0261256988384815,0
천연동,-0.0785421031938282,-0.086723361199979,-0.046154342283383,-0.0261475817740526,0.1389865406173334,-0.0407634570659702,0
천호1동,-0.2182398839134326,-0.1209886246133019,-0.0370112999300499,0.0716038646907858,-0.0327413127450312,0.1200001690765129,0
천호2동,-0.138870141730643,0.0940954590758656,0.0025170348740104,0.0551009939568017,-0.020420095287789,0.1388211665714652,0
천호3동,-0.2923580465913004,0.0670280643562527,-0.1555501664030208,-0.0145932185000851,-0.0144596630976994,0.0149709624628202,0
청구동,-0.2321843105155836,-0.1771840764670109,-0.1165374709025704,0.0934913682786556,-0.0475580473830638,-0.0816094016785789,0
청담동,-0.1309361952233952,-0.1205637631562752,0.2629532701356239,0.0643933591949458,-0.0794020800811281,-0.0649448822930603,3
청량리동,-0.1237941620286704,0.0245829132402356,-0.216134526782618,0.1897517329475595,0.1731813413959725,-0.0714893612819151,0
청룡동,0.1913521211572424,0.6238368942199337,-0.1211717531341444,-0.0822418502215574,-0.2709602618498742,0.042786624660886,2
청림동,-0.1344530269389636,-0.2432250487729111,-0.085649917742887,-0.0758253783966864,-0.004341499140913,-0.0572558037476323,0
청운효자동,-0.2217698443269569,-0.2045014565652924,0.2576842960489897,0.021002955398349,-0.0111693279464339,-0.0616599760477697,3
청파동,-0.1922231118493484,0.2455932729173808,0.0347872554645709,-0.0194794830872296,-0.0865035060872787,-0.0160926011062757,1
충현동,-0.0906263680686333,0.145549367296929,0.0208023792012714,-0.0508760898880956,0.0782953440336015,-0.1223101038784505,0
평창동,0.0313952109677644,-0.1587853256715243,-0.0382057134820733,-0.0584614718831076,0.1626495064607387,0.0984105700427569,0
풍납1동,-0.2247307802709318,-0.1772154786012655,-0.1605781173367397,0.065306404983938,0.1038237066865792,0.0150168465165448,0
풍납2동,0.0823828311473974,-0.0372872517062155,-0.0303654659298962,-0.0550055967244829,-0.0802644216360694,-0.0324783371828142,0
필동,-0.6603546174704039,-0.0484107972269628,0.3920700189671613,0.4196041358812259,-0.4058732974641533,-0.2586072099288946,1
하계1동,0.261104842696415,-0.0082482850549647,0.0362505161914707,0.0911356113364329,-0.0838995463032917,0.0985309503992511,2
하계2동,0.1645866209104986,-0.3060625253373719,-0.0045962461931105,-0.0993064111959229,-0.0037152501018166,-0.0359863118385224,3
한강로동,-0.0420146683732646,0.4147823357956803,0.2776342936696235,-0.0771814113546378,0.1701533994331325,-0.0236936387992211,1
한남동,-0.1044159613325556,0.1926348661810271,0.0125023501667231,-0.0828212949451623,0.1567264791605757,-0.1501143253314134,1
합정동,-0.2155359458461144,0.204466004438074,0.0446903399624574,-0.1401267028248013,-0.0392139786559188,0.0762685644965648,1
항동,-0.2277555845337044,-0.3624683407745034,0.112429132662343,-0.1675506221423485,-0.0748788310970629,0.056460408476911,3
행당1동,-0.1984150560960613,-0.0370683214425536,0.0511982720105469,-0.136770613933148,0.0668527140813215,-0.0632365463915618,0
행당2동,0.1507767176548871,-0.1815419137864507,-0.087167517128078,-0.0742939825353466,0.0152081612883408,0.0238163086052587,3
행운동,0.0528921861778781,0.4398586430825437,-0.1090552579612354,0.0162630733435887,-0.2296400712189599,-0.012945907326593,1
혜화동,-0.2196284731203067,0.2227789311007786,0.1970465760484825,-0.0577205841213271,-0.0748084054450582,-0.0470433309185105,1
홍은1동,0.084274105149898,-0.0929531267002581,-0.1326160702183919,0.0220428951434486,0.0680116503388076,0.0077786305114968,0
홍은2동,0.2419834836498989,0.0940712769024992,-0.0576637277670036,-0.0087082688280415,0.0752666324194684,-0.0320894225115072,2
홍제1동,0.173366999353117,-0.02190679938709,-0.039986300160616,0.0940664959767862,0.0110939570198021,0.0216966825641603,2
홍제2동,-0.1703866793934121,-0.2121098748528805,-0.1134438798304479,-0.0352290615315479,0.116507745343745,-0.0609258413467647,0
홍제3동,-0.044946996309509,-0.102270421893875,-0.0781391927417557,0.1049107494110121,0.0526483242234019,-0.0210087415440957,0
화곡1동,0.4583163595330098,0.5256533643298418,-0.0738399158221884,0.1698249928508286,-0.0823005119338878,0.1330864016533678,2
화곡2동,-0.077616218056097,-0.105319219381277,-0.0918170565203266,-0.0465304004900084,-0.0331728277707489,0.0182722787401646,0
화곡3동,0.0600236863521576,-0.0269800076649093,-0.1544055353027269,-0.0435868929119525,0.0865604549029158,0.0864927463376803,0
화곡4동,-0.020856361708562,-0.050831492216178,-0.0839381990010172,0.1142732175031477,-0.0362323661199902,0.0087929673204554,0
화곡6동,0.045225905068687,0.2063400439399633,-0.0379201979327695,0.0597360582049839,0.0077932671525374,-0.0061223365599683,2
화곡8동,0.0855699212538466,0.1035021284752474,-0.1521658966715253,-0.0202498169387613,0.0698943337407849,0.0987374559099197,0
화곡본동,0.3478900326758725,0.2506809674844085,-0.0596035640743949,0.1289891871456641,-0.1928472494756044,0.2399452141777616,2
화양동,-0.2518321572687781,0.6755366429330486,0.0196918799050009,-0.3151943413902907,-0.3017972432423829,-0.0672634569907654,1
황학동,-0.3184897474899101,0.1609257620868157,-0.2096365650443303,-0.1934697265695066,0.0169641063636808,0.0652200188608605,1
회기동,-0.4506702208410759,0.1459133004589162,0.1645113023447522,-0.0152678198079929,-0.3826326851471102,-0.1125945552569968,1
회현동,-0.5148087869615455,0.1513956019854297,0.2898895937422683,0.1944398597424557,0.4392400564424943,-0.1542723670119718,1
효창동,-0.2209633834065948,-0.1473933224462288,-0.0760084158461421,-0.1792211327843053,0.0138150336687126,0.0645131512007841,0
후암동,-0.173475200760324,-0.0121631136925863,-0.0791096722278536,-0.0339113797386348,-0.0376224535354096,-0.009051091874436,0
휘경1동,-0.2663646264284628,0.1785596024413996,-0.0873405720952958,-0.1824679728807856,-0.011273341255824,-0.0156959323001259,1
휘경2동,0.0443695616969529,0.123467984918207,-0.0789686286496297,-0.0303059218286151,-0.1392924324727158,-0.0339053028331822,0
흑석동,0.2747644221471062,0.0474561575817726,0.0453778418483924,0.0999127237867028,-0.0817561397279733,-0.0933101712848481,2
