행정동명,미세먼지지수,공원수,도시농업(프로그램수),거주_유동_인구당_매출액,채소가게수,제로웨이스트 가게수,승하차인원_버스_지하철,카페수,유치원_초등학교,인구수,총_10대,총_20_30대,총_60대이상,1인세대
전농2동,0.006927069831374984,0.038461538461538464,0.0,0.001687173470227094,0.023255813953488372,0.0,0.11654751254177279,0.11083743842364532,0.44403993601401326,0.37740954612659355,0.3977130868370289,0.3379482558238558,0.6568307261528119,0.30331288824794184
정릉1동,0.0016971019647798527,0.07692307692307693,0.0,0.0017355975593261138,0.023255813953488372,0.0,0.150838157499559,0.04433497536945813,0.1288804213829584,0.369514882695902,0.4133484475443638,0.3858920633748466,0.551540071581112,0.3089617734215802
정릉2동,0.04344038439510222,0.038461538461538464,0.0,0.010402541617784575,0.0,0.0,0.12377780284984671,0.07142857142857142,0.1014019927696092,0.5044215694479315,0.328453116814972,0.3993333533883501,0.6313851847766729,0.35447854643027393
정릉3동,0.0016971019647798527,0.038461538461538464,0.0,0.026900146204996738,0.03488372093023256,0.03225806451612903,0.09140517116719132,0.08620689655172414,0.1521969295923952,0.29324629676123526,0.2842811782954159,0.5154619742563676,0.6624145936867046,0.6503316061096742
정릉4동,0.0016971019647798527,0.038461538461538464,0.0,0.0038206563565439952,0.011627906976744186,0.0,0.1926255276390427,0.06896551724137931,0.14213323445805687,0.5488046419505119,0.36934304632330334,0.36929667219749773,0.6333881410807364,0.3728205130066494
제기동,0.006927069831374984,0.07692307692307693,0.0,0.009732845905412128,1.0,0.0,0.287772440252112,0.13054187192118227,0.23975315848725876,0.5407147041593439,0.23502455974375294,0.47498629541432386,0.7160357899270419,0.6504805265378698
조원동,0.007225494510794531,0.07692307692307693,0.0,0.004624084901650262,0.08139534883720931,0.06451612903225806,0.4886018313557297,0.09113300492610837,0.058727402716787766,0.41794292409406647,0.19000107487897136,0.6744246000563991,0.4891476725992377,0.7335065836502774
종로1.2.3.4가동,1.0,0.23076923076923078,1.0,0.07105399620840674,0.09302325581395349,0.16129032258064516,1.0,0.7980295566502463,0.5149253731343318,0.058582308142940825,0.13399275837786526,0.4284095761552056,0.7970760503647925,0.9271320222583913
종로5.6가동,0.17057231221853125,0.07692307692307693,0.0,0.05617366789151965,0.0,0.0,0.1840932553839178,0.2044334975369458,0.4230274048186908,0.023349234245543554,0.17392575317086165,0.5774680236607017,0.6115676990177893,0.8180410179814378
종암동,0.006028781402415133,0.19230769230769232,0.0,0.03788158688814252,0.06976744186046512,0.03225806451612903,0.26240921748130586,0.15517241379310345,0.2422774076316591,0.9309844617401735,0.4046564058636835,0.4018017775446724,0.5696547692541428,0.41396141069817316
중계1동,0.008654315703166916,0.19230769230769232,0.0,0.06780448093808697,0.0,0.03225806451612903,0.10877269927130326,0.09359605911330049,0.17435469810107085,0.607665913465562,0.8920786881452742,0.2681355304011776,0.33326989400622786,0.11682803148308978
중계2.3동,0.008654315703166916,0.23076923076923078,0.0,0.05661361933177301,0.0,0.0,0.1454390110445995,0.07635467980295567,0.3142553514498077,0.7904427148715374,0.3719672877419543,0.3491110665353053,0.6846279244050847,0.37352319168808334
